cloc,cori,deRT,deori,dereport,id,imiloc,imiori,ordercondition,pmiloc,pmiori,report,rt1,sub,testc,trial,trialconflict,target,nontarget,error,abserror,deerror,deabserror,badtrial,debadtrial
0.0,122.0,2576.0,20.0,19.0,58,0.0,144.0,0.0,5.0,171.0,127.0,1579.0,75.0,1.0,68.0,2.0,122.0,171.0,5.0,5.0,-1.0,1.0,,
5.0,65.0,1711.0,71.0,65.0,58,5.0,157.0,0.0,4.0,149.0,73.0,2339.0,75.0,1.0,69.0,2.0,65.0,149.0,8.0,8.0,-6.0,6.0,,
1.0,30.0,6838.0,83.0,86.0,58,1.0,57.0,0.0,0.0,85.0,36.0,1900.0,75.0,0.0,70.0,2.0,85.0,30.0,-49.0,49.0,3.0,3.0,,
3.0,164.0,1502.0,24.0,19.0,58,3.0,169.0,0.0,0.0,89.0,153.0,1925.0,75.0,1.0,71.0,2.0,164.0,89.0,-11.0,11.0,-5.0,5.0,,
0.0,124.0,15055.0,105.0,143.0,58,0.0,127.0,0.0,3.0,111.0,130.0,2709.0,75.0,1.0,72.0,2.0,124.0,111.0,6.0,6.0,38.0,38.0,,
3.0,139.0,2037.0,119.0,136.0,58,3.0,126.0,0.0,0.0,106.0,144.0,1910.0,75.0,1.0,73.0,2.0,139.0,106.0,5.0,5.0,17.0,17.0,,
1.0,7.0,2064.0,95.0,111.0,58,1.0,12.0,0.0,5.0,133.0,0.0,2411.0,75.0,1.0,74.0,2.0,7.0,133.0,-7.0,7.0,16.0,16.0,,
3.0,150.0,2040.0,125.0,131.0,58,3.0,111.0,0.0,4.0,28.0,156.0,58591.0,75.0,1.0,75.0,2.0,150.0,28.0,6.0,6.0,6.0,6.0,,
2.0,158.0,1973.0,69.0,2.0,58,2.0,8.0,0.0,4.0,69.0,149.0,1949.0,75.0,1.0,76.0,2.0,158.0,69.0,-9.0,9.0,-67.0,67.0,,True
1.0,113.0,1520.0,68.0,130.0,58,1.0,58.0,0.0,2.0,15.0,136.0,2244.0,75.0,1.0,77.0,2.0,113.0,15.0,23.0,23.0,62.0,62.0,,
4.0,100.0,3030.0,113.0,106.0,58,4.0,34.0,0.0,2.0,138.0,111.0,2833.0,75.0,1.0,78.0,2.0,100.0,138.0,11.0,11.0,-7.0,7.0,,
0.0,76.0,1672.0,108.0,61.0,58,0.0,105.0,0.0,1.0,6.0,101.0,2636.0,75.0,0.0,79.0,2.0,6.0,76.0,-85.0,85.0,-47.0,47.0,True,
1.0,14.0,3888.0,153.0,131.0,58,1.0,6.0,0.0,3.0,174.0,18.0,6644.0,75.0,0.0,80.0,2.0,174.0,14.0,24.0,24.0,-22.0,22.0,,
4.0,158.0,2567.0,142.0,130.0,58,4.0,44.0,0.0,2.0,72.0,40.0,3133.0,75.0,0.0,81.0,2.0,72.0,158.0,-32.0,32.0,-12.0,12.0,,
1.0,50.0,3049.0,36.0,61.0,58,1.0,157.0,0.0,4.0,128.0,50.0,3020.0,75.0,0.0,82.0,2.0,128.0,50.0,-78.0,78.0,25.0,25.0,True,
5.0,76.0,2392.0,161.0,155.0,58,5.0,113.0,0.0,2.0,53.0,58.0,2738.0,75.0,0.0,83.0,2.0,53.0,76.0,5.0,5.0,-6.0,6.0,,
2.0,123.0,3240.0,132.0,46.0,58,2.0,20.0,0.0,4.0,122.0,129.0,3326.0,75.0,1.0,84.0,2.0,123.0,122.0,6.0,6.0,-86.0,86.0,,True
1.0,115.0,1922.0,41.0,105.0,58,1.0,80.0,0.0,2.0,124.0,105.0,2859.0,75.0,1.0,85.0,2.0,115.0,124.0,-10.0,10.0,64.0,64.0,,
5.0,68.0,1992.0,172.0,149.0,58,5.0,70.0,0.0,2.0,7.0,56.0,2155.0,75.0,1.0,86.0,2.0,68.0,7.0,-12.0,12.0,-23.0,23.0,,
2.0,23.0,1822.0,11.0,23.0,58,2.0,95.0,0.0,1.0,11.0,27.0,2028.0,75.0,1.0,87.0,2.0,23.0,11.0,4.0,4.0,12.0,12.0,,
4.0,8.0,3602.0,116.0,111.0,58,4.0,32.0,0.0,0.0,81.0,39.0,2301.0,75.0,0.0,88.0,2.0,81.0,8.0,-42.0,42.0,-5.0,5.0,,
1.0,75.0,3118.0,37.0,45.0,58,1.0,72.0,0.0,4.0,82.0,84.0,2933.0,75.0,0.0,89.0,2.0,82.0,75.0,2.0,2.0,8.0,8.0,,
5.0,166.0,1889.0,117.0,155.0,58,5.0,159.0,0.0,1.0,17.0,168.0,2556.0,75.0,1.0,90.0,2.0,166.0,17.0,2.0,2.0,38.0,38.0,,
0.0,136.0,1684.0,3.0,55.0,58,0.0,57.0,0.0,2.0,0.0,137.0,1676.0,75.0,1.0,91.0,2.0,136.0,0.0,1.0,1.0,52.0,52.0,,
0.0,97.0,3736.0,132.0,125.0,58,0.0,84.0,0.0,2.0,176.0,106.0,3252.0,75.0,0.0,92.0,2.0,176.0,97.0,-70.0,70.0,-7.0,7.0,,
3.0,163.0,1767.0,140.0,11.0,58,3.0,115.0,0.0,2.0,135.0,144.0,2086.0,75.0,0.0,93.0,2.0,135.0,163.0,9.0,9.0,51.0,51.0,,
5.0,122.0,4207.0,83.0,132.0,58,5.0,170.0,0.0,2.0,92.0,114.0,3756.0,75.0,1.0,94.0,2.0,122.0,92.0,-8.0,8.0,49.0,49.0,,
1.0,86.0,1425.0,117.0,112.0,58,1.0,124.0,0.0,5.0,156.0,99.0,5364.0,75.0,0.0,95.0,2.0,156.0,86.0,-57.0,57.0,-5.0,5.0,,
1.0,54.0,2224.0,86.0,52.0,58,1.0,178.0,0.0,2.0,164.0,44.0,2643.0,75.0,0.0,96.0,2.0,164.0,54.0,60.0,60.0,-34.0,34.0,,
5.0,137.0,2311.0,159.0,43.0,58,5.0,168.0,0.0,3.0,18.0,143.0,2076.0,75.0,0.0,97.0,2.0,18.0,137.0,-55.0,55.0,64.0,64.0,,
5.0,21.0,184666.0,129.0,30.0,58,5.0,106.0,0.0,2.0,14.0,42.0,1284.0,75.0,0.0,98.0,2.0,14.0,21.0,28.0,28.0,81.0,81.0,,True
0.0,163.0,1285.0,67.0,51.0,58,0.0,126.0,0.0,2.0,62.0,149.0,1949.0,75.0,0.0,99.0,2.0,62.0,163.0,87.0,87.0,-16.0,16.0,True,
4.0,51.0,1248.0,165.0,151.0,58,4.0,67.0,0.0,5.0,41.0,56.0,1958.0,75.0,0.0,100.0,2.0,41.0,51.0,15.0,15.0,-14.0,14.0,,
3.0,153.0,1898.0,106.0,45.0,58,3.0,5.0,0.0,4.0,6.0,171.0,33476.0,75.0,1.0,101.0,2.0,153.0,6.0,18.0,18.0,-61.0,61.0,,
4.0,163.0,4008.0,60.0,69.0,58,4.0,174.0,0.0,0.0,86.0,158.0,2490.0,75.0,1.0,102.0,2.0,163.0,86.0,-5.0,5.0,9.0,9.0,,
2.0,59.0,2631.0,83.0,100.0,58,2.0,101.0,0.0,3.0,17.0,57.0,1603.0,75.0,0.0,103.0,2.0,17.0,59.0,40.0,40.0,17.0,17.0,,
2.0,14.0,1574.0,59.0,57.0,58,2.0,73.0,0.0,5.0,73.0,41.0,1877.0,75.0,0.0,104.0,2.0,73.0,14.0,-32.0,32.0,-2.0,2.0,,
2.0,80.0,37694.0,124.0,7.0,58,2.0,67.0,0.0,4.0,61.0,64.0,1454.0,75.0,1.0,105.0,2.0,80.0,61.0,-16.0,16.0,63.0,63.0,,
1.0,30.0,1256.0,159.0,155.0,58,1.0,143.0,0.0,5.0,152.0,21.0,2670.0,75.0,1.0,106.0,2.0,30.0,152.0,-9.0,9.0,-4.0,4.0,,
3.0,117.0,3194.0,179.0,67.0,58,3.0,18.0,0.0,2.0,16.0,136.0,2269.0,75.0,1.0,107.0,2.0,117.0,16.0,19.0,19.0,68.0,68.0,,
1.0,37.0,3671.0,130.0,59.0,58,1.0,122.0,0.0,4.0,3.0,35.0,2603.0,75.0,0.0,108.0,2.0,3.0,37.0,32.0,32.0,-71.0,71.0,,True
4.0,7.0,2343.0,151.0,80.0,58,4.0,48.0,0.0,0.0,93.0,22.0,2372.0,75.0,0.0,109.0,2.0,93.0,7.0,-71.0,71.0,-71.0,71.0,,True
1.0,66.0,34080.0,118.0,22.0,58,1.0,54.0,0.0,0.0,158.0,73.0,1301.0,75.0,1.0,110.0,2.0,66.0,158.0,7.0,7.0,84.0,84.0,,True
0.0,62.0,2148.0,76.0,58.0,58,0.0,162.0,0.0,3.0,17.0,62.0,2236.0,75.0,0.0,111.0,2.0,17.0,62.0,45.0,45.0,-18.0,18.0,,
3.0,120.0,2351.0,72.0,76.0,58,3.0,111.0,0.0,1.0,123.0,126.0,2683.0,75.0,0.0,112.0,2.0,123.0,120.0,3.0,3.0,4.0,4.0,,
0.0,100.0,2496.0,174.0,80.0,58,0.0,29.0,0.0,4.0,120.0,55.0,1781.0,75.0,1.0,113.0,2.0,100.0,120.0,-45.0,45.0,86.0,86.0,,True
2.0,43.0,2113.0,14.0,59.0,58,2.0,174.0,0.0,5.0,168.0,39.0,2125.0,75.0,1.0,114.0,2.0,43.0,168.0,-4.0,4.0,45.0,45.0,,
3.0,171.0,1479.0,106.0,27.0,58,3.0,176.0,0.0,2.0,176.0,142.0,2610.0,75.0,0.0,115.0,2.0,176.0,171.0,-34.0,34.0,-79.0,79.0,,True
0.0,159.0,1967.0,20.0,49.0,58,0.0,51.0,0.0,4.0,37.0,168.0,2941.0,75.0,0.0,116.0,2.0,37.0,159.0,-49.0,49.0,29.0,29.0,,
0.0,4.0,2621.0,101.0,54.0,58,0.0,46.0,0.0,2.0,164.0,22.0,3694.0,75.0,1.0,117.0,2.0,4.0,164.0,18.0,18.0,-47.0,47.0,,
4.0,14.0,5477.0,64.0,135.0,58,4.0,62.0,0.0,3.0,9.0,46.0,2484.0,75.0,0.0,118.0,2.0,9.0,14.0,37.0,37.0,71.0,71.0,,
1.0,30.0,4625.0,16.0,45.0,58,1.0,36.0,0.0,0.0,135.0,40.0,1492.0,75.0,0.0,119.0,2.0,135.0,30.0,85.0,85.0,29.0,29.0,True,
3.0,125.0,3856.0,176.0,161.0,59,1.0,10.0,0.0,0.0,112.0,126.0,2919.0,76.0,1.0,0.0,1.0,125.0,112.0,1.0,1.0,-15.0,15.0,,
1.0,124.0,2702.0,64.0,49.0,59,0.0,166.0,0.0,3.0,152.0,146.0,3012.0,76.0,0.0,1.0,1.0,152.0,124.0,-6.0,6.0,-15.0,15.0,,
1.0,150.0,3389.0,18.0,25.0,59,5.0,78.0,0.0,2.0,104.0,123.0,2946.0,76.0,0.0,2.0,1.0,104.0,150.0,19.0,19.0,7.0,7.0,,
1.0,151.0,3117.0,17.0,36.0,59,0.0,143.0,0.0,3.0,78.0,67.0,3368.0,76.0,0.0,3.0,1.0,78.0,151.0,-11.0,11.0,19.0,19.0,,True
4.0,153.0,4567.0,106.0,112.0,59,2.0,129.0,0.0,1.0,107.0,120.0,2604.0,76.0,0.0,4.0,1.0,107.0,153.0,13.0,13.0,6.0,6.0,,
1.0,84.0,3173.0,28.0,34.0,59,0.0,36.0,0.0,3.0,33.0,70.0,6460.0,76.0,1.0,5.0,1.0,84.0,33.0,-14.0,14.0,6.0,6.0,,
4.0,108.0,3484.0,16.0,23.0,59,3.0,109.0,0.0,2.0,28.0,36.0,2795.0,76.0,0.0,6.0,1.0,28.0,108.0,8.0,8.0,7.0,7.0,,
1.0,132.0,3036.0,0.0,173.0,59,5.0,13.0,0.0,3.0,175.0,162.0,4118.0,76.0,0.0,7.0,1.0,175.0,132.0,-13.0,13.0,-7.0,7.0,,
1.0,87.0,1930.0,147.0,136.0,59,4.0,176.0,0.0,0.0,26.0,68.0,4393.0,76.0,1.0,8.0,1.0,87.0,26.0,-19.0,19.0,-11.0,11.0,,
1.0,134.0,2366.0,59.0,57.0,59,4.0,100.0,0.0,5.0,137.0,132.0,3834.0,76.0,1.0,9.0,1.0,134.0,137.0,-2.0,2.0,-2.0,2.0,,
5.0,173.0,4806.0,178.0,169.0,59,3.0,59.0,0.0,0.0,139.0,143.0,2696.0,76.0,0.0,10.0,1.0,139.0,173.0,4.0,4.0,-9.0,9.0,,
0.0,12.0,2494.0,176.0,167.0,59,2.0,111.0,0.0,4.0,59.0,17.0,2559.0,76.0,1.0,11.0,1.0,12.0,59.0,5.0,5.0,-9.0,9.0,,
4.0,143.0,3001.0,49.0,51.0,59,1.0,157.0,0.0,3.0,2.0,15.0,3298.0,76.0,0.0,12.0,1.0,2.0,143.0,13.0,13.0,2.0,2.0,,
3.0,64.0,2859.0,110.0,126.0,59,5.0,138.0,0.0,2.0,124.0,133.0,4123.0,76.0,0.0,13.0,1.0,124.0,64.0,9.0,9.0,16.0,16.0,,
3.0,76.0,5043.0,169.0,159.0,59,2.0,133.0,0.0,0.0,16.0,62.0,3726.0,76.0,1.0,14.0,1.0,76.0,16.0,-14.0,14.0,-10.0,10.0,,
4.0,101.0,2372.0,84.0,72.0,59,3.0,54.0,0.0,1.0,110.0,130.0,2415.0,76.0,0.0,15.0,1.0,110.0,101.0,20.0,20.0,-12.0,12.0,,
5.0,136.0,3545.0,59.0,49.0,59,2.0,127.0,0.0,3.0,17.0,136.0,2424.0,76.0,1.0,16.0,1.0,136.0,17.0,0.0,0.0,-10.0,10.0,,
2.0,60.0,3896.0,43.0,40.0,59,5.0,49.0,0.0,0.0,144.0,138.0,4234.0,76.0,0.0,17.0,1.0,144.0,60.0,-6.0,6.0,-3.0,3.0,,
5.0,132.0,3042.0,124.0,129.0,59,1.0,172.0,0.0,2.0,113.0,123.0,2893.0,76.0,0.0,18.0,1.0,113.0,132.0,10.0,10.0,5.0,5.0,,
4.0,110.0,2350.0,33.0,38.0,59,1.0,13.0,0.0,2.0,149.0,127.0,3572.0,76.0,0.0,19.0,1.0,149.0,110.0,-22.0,22.0,5.0,5.0,,
3.0,90.0,2574.0,59.0,55.0,59,1.0,146.0,0.0,5.0,69.0,46.0,2897.0,76.0,0.0,20.0,1.0,69.0,90.0,-23.0,23.0,-4.0,4.0,,
3.0,61.0,3182.0,62.0,45.0,59,5.0,55.0,0.0,1.0,142.0,131.0,2841.0,76.0,0.0,21.0,1.0,142.0,61.0,-11.0,11.0,-17.0,17.0,,
1.0,162.0,2391.0,125.0,127.0,59,2.0,39.0,0.0,5.0,107.0,138.0,4425.0,76.0,0.0,22.0,1.0,107.0,162.0,31.0,31.0,2.0,2.0,True,
2.0,63.0,3121.0,22.0,26.0,59,4.0,65.0,0.0,0.0,146.0,48.0,2317.0,76.0,1.0,23.0,1.0,63.0,146.0,-15.0,15.0,4.0,4.0,,
2.0,15.0,2488.0,157.0,153.0,59,0.0,157.0,0.0,3.0,88.0,19.0,3463.0,76.0,1.0,24.0,1.0,15.0,88.0,4.0,4.0,-4.0,4.0,,
3.0,41.0,2899.0,50.0,36.0,59,0.0,152.0,0.0,4.0,44.0,46.0,3232.0,76.0,0.0,25.0,1.0,44.0,41.0,2.0,2.0,-14.0,14.0,,
2.0,139.0,2172.0,54.0,49.0,59,1.0,162.0,0.0,0.0,156.0,139.0,2122.0,76.0,1.0,26.0,1.0,139.0,156.0,0.0,0.0,-5.0,5.0,,
5.0,86.0,1994.0,46.0,38.0,59,1.0,107.0,0.0,4.0,2.0,15.0,2417.0,76.0,0.0,27.0,1.0,2.0,86.0,13.0,13.0,-8.0,8.0,,
0.0,141.0,2600.0,71.0,55.0,59,4.0,167.0,0.0,5.0,169.0,154.0,3345.0,76.0,0.0,28.0,1.0,169.0,141.0,-15.0,15.0,-16.0,16.0,,
3.0,136.0,3286.0,14.0,21.0,59,1.0,1.0,0.0,0.0,65.0,46.0,3237.0,76.0,0.0,29.0,1.0,65.0,136.0,-19.0,19.0,7.0,7.0,,
3.0,155.0,3217.0,18.0,23.0,59,0.0,4.0,0.0,2.0,62.0,149.0,3719.0,76.0,1.0,30.0,1.0,155.0,62.0,-6.0,6.0,5.0,5.0,,
1.0,37.0,1953.0,102.0,121.0,59,4.0,107.0,0.0,5.0,153.0,150.0,3132.0,76.0,0.0,31.0,1.0,153.0,37.0,-3.0,3.0,19.0,19.0,,True
2.0,11.0,2919.0,112.0,123.0,59,4.0,157.0,0.0,5.0,178.0,17.0,2677.0,76.0,1.0,32.0,1.0,11.0,178.0,6.0,6.0,11.0,11.0,,
3.0,96.0,1772.0,150.0,141.0,59,1.0,108.0,0.0,0.0,145.0,138.0,2461.0,76.0,0.0,33.0,1.0,145.0,96.0,-7.0,7.0,-9.0,9.0,,
4.0,97.0,2574.0,25.0,22.0,59,3.0,12.0,0.0,0.0,152.0,142.0,3546.0,76.0,0.0,34.0,1.0,152.0,97.0,-10.0,10.0,-3.0,3.0,,
2.0,10.0,4024.0,93.0,97.0,59,3.0,129.0,0.0,1.0,42.0,17.0,3836.0,76.0,1.0,35.0,1.0,10.0,42.0,7.0,7.0,4.0,4.0,,
3.0,79.0,3478.0,98.0,107.0,59,0.0,70.0,0.0,5.0,134.0,62.0,2666.0,76.0,1.0,36.0,1.0,79.0,134.0,-17.0,17.0,9.0,9.0,,
1.0,39.0,4917.0,163.0,148.0,59,2.0,166.0,0.0,5.0,67.0,31.0,2143.0,76.0,1.0,37.0,1.0,39.0,67.0,-8.0,8.0,-15.0,15.0,,
1.0,2.0,2954.0,72.0,58.0,59,4.0,88.0,0.0,5.0,61.0,65.0,4365.0,76.0,0.0,38.0,1.0,61.0,2.0,4.0,4.0,-14.0,14.0,,
1.0,30.0,2282.0,25.0,36.0,59,5.0,166.0,0.0,3.0,69.0,42.0,2766.0,76.0,1.0,39.0,1.0,30.0,69.0,12.0,12.0,11.0,11.0,,
1.0,140.0,1898.0,147.0,139.0,59,0.0,79.0,0.0,4.0,143.0,136.0,3112.0,76.0,1.0,40.0,1.0,140.0,143.0,-4.0,4.0,-8.0,8.0,,
1.0,133.0,3742.0,147.0,140.0,59,2.0,96.0,0.0,3.0,124.0,130.0,3118.0,76.0,1.0,41.0,1.0,133.0,124.0,-3.0,3.0,-7.0,7.0,,
4.0,12.0,2431.0,59.0,50.0,59,5.0,92.0,0.0,0.0,29.0,23.0,3847.0,76.0,1.0,42.0,1.0,12.0,29.0,11.0,11.0,-9.0,9.0,,
2.0,57.0,2660.0,77.0,54.0,59,5.0,73.0,0.0,4.0,143.0,50.0,2031.0,76.0,1.0,43.0,1.0,57.0,143.0,-7.0,7.0,-23.0,23.0,,True
3.0,63.0,2943.0,137.0,136.0,59,5.0,50.0,0.0,4.0,44.0,48.0,2089.0,76.0,1.0,44.0,1.0,63.0,44.0,-15.0,15.0,-1.0,1.0,,
4.0,44.0,1920.0,85.0,69.0,59,0.0,79.0,0.0,5.0,26.0,37.0,2224.0,76.0,1.0,45.0,1.0,44.0,26.0,-7.0,7.0,-16.0,16.0,,
1.0,112.0,2757.0,159.0,146.0,59,5.0,11.0,0.0,4.0,157.0,150.0,2564.0,76.0,0.0,46.0,1.0,157.0,112.0,-7.0,7.0,-13.0,13.0,,
4.0,90.0,3499.0,76.0,60.0,59,5.0,125.0,0.0,2.0,33.0,37.0,2898.0,76.0,0.0,47.0,1.0,33.0,90.0,4.0,4.0,-16.0,16.0,,
0.0,148.0,2119.0,5.0,8.0,59,2.0,62.0,0.0,5.0,62.0,141.0,2845.0,76.0,1.0,48.0,1.0,148.0,62.0,-7.0,7.0,3.0,3.0,,
2.0,40.0,2141.0,176.0,168.0,59,3.0,105.0,0.0,1.0,66.0,41.0,2599.0,76.0,0.0,49.0,1.0,66.0,40.0,-25.0,25.0,-8.0,8.0,,
5.0,166.0,3441.0,95.0,107.0,59,1.0,20.0,0.0,4.0,112.0,151.0,4764.0,76.0,1.0,50.0,1.0,166.0,112.0,-15.0,15.0,12.0,12.0,,
2.0,11.0,2927.0,129.0,131.0,59,4.0,6.0,0.0,3.0,125.0,129.0,2988.0,76.0,0.0,51.0,1.0,125.0,11.0,4.0,4.0,2.0,2.0,,
1.0,106.0,1777.0,135.0,124.0,59,5.0,88.0,0.0,3.0,66.0,123.0,3171.0,76.0,1.0,52.0,1.0,106.0,66.0,17.0,17.0,-11.0,11.0,,
2.0,155.0,2853.0,0.0,169.0,59,4.0,44.0,0.0,3.0,168.0,140.0,2611.0,76.0,1.0,53.0,1.0,155.0,168.0,-15.0,15.0,-11.0,11.0,,
1.0,148.0,2377.0,104.0,118.0,59,2.0,174.0,0.0,3.0,83.0,148.0,2513.0,76.0,1.0,54.0,1.0,148.0,83.0,0.0,0.0,14.0,14.0,,
4.0,66.0,2185.0,27.0,26.0,59,1.0,76.0,0.0,5.0,166.0,54.0,2033.0,76.0,1.0,55.0,1.0,66.0,166.0,-12.0,12.0,-1.0,1.0,,
4.0,176.0,3806.0,93.0,111.0,59,0.0,136.0,0.0,3.0,139.0,172.0,2754.0,76.0,1.0,56.0,1.0,176.0,139.0,-4.0,4.0,18.0,18.0,,True
4.0,65.0,3397.0,93.0,104.0,59,0.0,56.0,0.0,1.0,59.0,49.0,2405.0,76.0,1.0,57.0,1.0,65.0,59.0,-16.0,16.0,11.0,11.0,,
4.0,8.0,2828.0,3.0,16.0,59,3.0,175.0,0.0,1.0,130.0,129.0,1983.0,76.0,0.0,58.0,1.0,130.0,8.0,-1.0,1.0,13.0,13.0,,
2.0,67.0,3074.0,94.0,103.0,59,4.0,56.0,0.0,1.0,24.0,29.0,3004.0,76.0,0.0,59.0,1.0,24.0,67.0,5.0,5.0,9.0,9.0,,
0.0,177.0,2073.0,76.0,66.0,59,0.0,165.0,0.0,4.0,51.0,161.0,2625.0,76.0,1.0,60.0,2.0,177.0,51.0,-16.0,16.0,-10.0,10.0,,
3.0,102.0,2575.0,86.0,68.0,59,3.0,121.0,0.0,2.0,171.0,109.0,3340.0,76.0,1.0,61.0,2.0,102.0,171.0,7.0,7.0,-18.0,18.0,,
2.0,149.0,1878.0,78.0,60.0,59,2.0,67.0,0.0,0.0,7.0,145.0,2438.0,76.0,1.0,62.0,2.0,149.0,7.0,-4.0,4.0,-18.0,18.0,,
5.0,44.0,1918.0,41.0,38.0,59,5.0,133.0,0.0,2.0,24.0,37.0,2870.0,76.0,0.0,63.0,2.0,24.0,44.0,13.0,13.0,-3.0,3.0,,
4.0,82.0,2801.0,85.0,67.0,59,4.0,59.0,0.0,5.0,5.0,62.0,2965.0,76.0,1.0,64.0,2.0,82.0,5.0,-20.0,20.0,-18.0,18.0,,
5.0,150.0,3694.0,105.0,124.0,59,5.0,70.0,0.0,3.0,145.0,147.0,2370.0,76.0,0.0,65.0,2.0,145.0,150.0,2.0,2.0,19.0,19.0,,True
5.0,108.0,2767.0,76.0,56.0,59,5.0,60.0,0.0,2.0,139.0,135.0,3765.0,76.0,0.0,66.0,2.0,139.0,108.0,-4.0,4.0,-20.0,20.0,,
2.0,147.0,1858.0,63.0,50.0,59,2.0,49.0,0.0,4.0,162.0,138.0,2457.0,76.0,0.0,67.0,2.0,162.0,147.0,-24.0,24.0,-13.0,13.0,,
5.0,56.0,2545.0,44.0,42.0,59,5.0,150.0,0.0,2.0,153.0,47.0,3156.0,76.0,1.0,68.0,2.0,56.0,153.0,-9.0,9.0,-2.0,2.0,,
0.0,46.0,2219.0,177.0,167.0,59,0.0,107.0,0.0,3.0,82.0,38.0,2577.0,76.0,1.0,69.0,2.0,46.0,82.0,-8.0,8.0,-10.0,10.0,,
2.0,86.0,2476.0,28.0,33.0,59,2.0,10.0,0.0,4.0,14.0,73.0,3475.0,76.0,1.0,70.0,2.0,86.0,14.0,-13.0,13.0,5.0,5.0,,
0.0,51.0,1891.0,174.0,171.0,59,0.0,58.0,0.0,5.0,1.0,2.0,4888.0,76.0,0.0,71.0,2.0,1.0,51.0,1.0,1.0,-3.0,3.0,,
4.0,134.0,3579.0,4.0,6.0,59,4.0,105.0,0.0,0.0,52.0,130.0,2807.0,76.0,1.0,72.0,2.0,134.0,52.0,-4.0,4.0,2.0,2.0,,
0.0,109.0,3096.0,173.0,161.0,59,0.0,94.0,0.0,3.0,116.0,151.0,2720.0,76.0,0.0,73.0,2.0,116.0,109.0,35.0,35.0,-12.0,12.0,True,
4.0,68.0,2276.0,122.0,130.0,59,4.0,176.0,0.0,1.0,99.0,129.0,2342.0,76.0,0.0,74.0,2.0,99.0,68.0,30.0,30.0,8.0,8.0,True,
2.0,101.0,2319.0,126.0,132.0,59,2.0,119.0,0.0,5.0,85.0,26.0,2401.0,76.0,0.0,75.0,2.0,85.0,101.0,-59.0,59.0,6.0,6.0,True,
1.0,135.0,2337.0,173.0,158.0,59,1.0,8.0,0.0,5.0,51.0,147.0,2785.0,76.0,1.0,76.0,2.0,135.0,51.0,12.0,12.0,-15.0,15.0,,
1.0,2.0,1847.0,40.0,32.0,59,1.0,14.0,0.0,2.0,137.0,143.0,2481.0,76.0,0.0,77.0,2.0,137.0,2.0,6.0,6.0,-8.0,8.0,,
2.0,9.0,2545.0,43.0,40.0,59,2.0,52.0,0.0,3.0,137.0,13.0,3170.0,76.0,1.0,78.0,2.0,9.0,137.0,4.0,4.0,-3.0,3.0,,
2.0,39.0,2223.0,52.0,42.0,59,2.0,140.0,0.0,5.0,95.0,53.0,3379.0,76.0,0.0,79.0,2.0,95.0,39.0,-42.0,42.0,-10.0,10.0,True,
0.0,100.0,5414.0,54.0,41.0,59,0.0,4.0,0.0,1.0,129.0,118.0,2172.0,76.0,1.0,80.0,2.0,100.0,129.0,18.0,18.0,-13.0,13.0,,
1.0,93.0,1696.0,120.0,126.0,59,1.0,57.0,0.0,5.0,74.0,43.0,2677.0,76.0,0.0,81.0,2.0,74.0,93.0,-31.0,31.0,6.0,6.0,,
4.0,141.0,1777.0,35.0,36.0,59,4.0,107.0,0.0,1.0,76.0,50.0,2806.0,76.0,0.0,82.0,2.0,76.0,141.0,-26.0,26.0,1.0,1.0,,
0.0,162.0,1955.0,149.0,145.0,59,0.0,83.0,0.0,3.0,27.0,36.0,2945.0,76.0,0.0,83.0,2.0,27.0,162.0,9.0,9.0,-4.0,4.0,,
2.0,159.0,2995.0,148.0,140.0,59,2.0,109.0,0.0,0.0,93.0,147.0,3062.0,76.0,1.0,84.0,2.0,159.0,93.0,-12.0,12.0,-8.0,8.0,,
0.0,146.0,2957.0,102.0,107.0,59,0.0,22.0,0.0,2.0,15.0,144.0,2345.0,76.0,1.0,85.0,2.0,146.0,15.0,-2.0,2.0,5.0,5.0,,
4.0,16.0,2547.0,50.0,36.0,59,4.0,149.0,0.0,0.0,58.0,15.0,2228.0,76.0,1.0,86.0,2.0,16.0,58.0,-1.0,1.0,-14.0,14.0,,
3.0,125.0,2561.0,96.0,105.0,59,3.0,111.0,0.0,2.0,90.0,92.0,4533.0,76.0,0.0,87.0,2.0,90.0,125.0,2.0,2.0,9.0,9.0,,
1.0,19.0,2316.0,169.0,159.0,59,1.0,172.0,0.0,2.0,90.0,105.0,2228.0,76.0,0.0,88.0,2.0,90.0,19.0,15.0,15.0,-10.0,10.0,,
3.0,148.0,6426.0,91.0,90.0,59,3.0,65.0,0.0,2.0,19.0,30.0,3160.0,76.0,0.0,89.0,2.0,19.0,148.0,11.0,11.0,-1.0,1.0,,
5.0,33.0,3109.0,3.0,10.0,59,5.0,93.0,0.0,3.0,26.0,28.0,2593.0,76.0,1.0,90.0,2.0,33.0,26.0,-5.0,5.0,7.0,7.0,,
3.0,109.0,4001.0,114.0,117.0,59,3.0,1.0,0.0,1.0,35.0,109.0,1941.0,76.0,1.0,91.0,2.0,109.0,35.0,0.0,0.0,3.0,3.0,,
5.0,90.0,3075.0,89.0,88.0,59,5.0,23.0,0.0,3.0,49.0,93.0,3580.0,76.0,1.0,92.0,2.0,90.0,49.0,3.0,3.0,-1.0,1.0,,
